id,w2_brokeup,w1_age,w1_p_page,w1_attraction,w1_q21a_year,w1_p_edu,w1_p_polparty,w1_same_hs,w1_same_college,w1_partnership_status_cohab,w1_rel_qual,w1_sex_frequency,w1_otherdate_all,w1_same_sex_couple_gender,w1_married,w1_cohab,w1_hh_income,w1_employed,w1_polparty,w1_relig_attend,w1_times_marrid,w1_p_race,w1_how_met,w1_earned_more,w1_p_gender,w1_gender,w1_q24_met_through_family,w1_q24_met_through_friend,w1_q24_met_through_as_nghbrs,w2_nonshelter,w2_shelter_combo_months,w2_myhealth,w2_myhealth_why_1,w2_parthealth,w2_parthealth_why_1,w1_yrsed,w1_p_yrsed
1586,0,36,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,NA,NA,NA,16,NA
1587,0,48,46,1,1991,10,3,2,2,1,1,4,1,0,1,1,13,1,3,2,1,6,1,1,2,1,0,1,0,1,0,2,NA,2,NA,16,13
1588,0,59,58,1,1987,10,2,2,2,1,1,3,1,0,1,1,19,1,5,6,2,4,1,1,2,1,1,0,0,NA,0.75,2,NA,2,NA,17,13
1589,0,67,72,1,1970,7,5,2,NA,1,1,4,1,0,1,1,16,5,5,6,1,0,1,4,1,2,0,1,1,NA,7,2,NA,2,NA,13,11
1590,0,71,66,1,1985,9,5,2,NA,1,1,5,1,0,1,1,15,3,6,5,2,3,1,1,2,1,0,0,0,NA,0,2,NA,1,0,13,12
1591,0,61,61,1,1984,11,4,2,2,1,1,-1,1,0,1,1,17,5,3,5,2,0,1,3,2,1,0,1,0,NA,6,2,NA,2,NA,13,14
1592,1,42,42,1,1996,11,3,2,2,1,5,5,1,0,1,1,12,1,1,2,1,3,1,3,1,2,0,0,0,1,0,2,NA,2,NA,16,14
1593,0,36,36,1,1999,13,7,2,1,1,2,5,1,0,1,1,20,1,1,4,1,2,1,1,2,1,0,0,0,1,0,2,NA,2,NA,17,17
1594,0,34,33,1,2002,14,7,2,1,1,1,3,1,0,1,1,15,1,7,5,1,1,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,17,20
1595,0,63,51,1,1996,5,4,2,NA,4,NA,NA,1,0,0,NA,2,1,7,5,0,1,1,2,1,2,0,0,0,NA,4,2,NA,NA,NA,7.5,9
1596,0,77,78,1,1966,12,3,2,2,1,1,-1,1,0,1,1,13,2,3,2,1,0,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,17,16
1597,1,34,37,1,2009,12,7,2,NA,1,2,3,1,0,1,1,14,1,5,2,1,0,1,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,12,16
1598,0,27,26,1,2008,12,3,2,1,1,1,2,1,0,1,1,12,1,2,5,1,3,1,2,1,2,0,0,0,NA,0.75,2,NA,2,NA,16,16
1599,0,58,56,1,1979,8,4,2,NA,1,2,5,1,0,1,1,10,1,2,5,1,0,1,1,2,1,0,1,0,1,0,2,NA,2,NA,11,12
1600,0,61,65,1,1974,12,1,2,2,1,1,3,1,0,1,1,16,1,1,2,1,5,1,3,1,2,0,0,0,NA,4,2,NA,2,NA,13,16
1601,0,40,42,1,1994,12,4,2,1,1,1,3,1,0,1,1,16,2,6,2,1,0,1,3,1,2,0,0,1,NA,6,2,NA,2,NA,16,16
1602,0,54,46,5,2003,12,4,2,2,1,1,5,2,1,1,1,20,1,7,5,2,0,1,1,1,1,0,1,0,NA,6,1,0,1,0,16,16
1603,0,66,76,1,1980,9,3,2,NA,1,1,5,1,0,1,1,8,1,3,6,3,0,1,2,1,2,0,0,0,NA,5,2,NA,2,NA,12,12
1604,0,39,45,1,2008,13,-1,2,2,1,1,-1,-1,0,1,1,17,1,7,4,1,NA,3,-1,1,2,0,0,0,NA,0.75,2,NA,2,NA,16,17
1605,0,61,52,1,1987,10,5,2,NA,1,1,-1,1,0,1,1,12,5,7,6,2,4,1,3,1,2,0,0,0,2,0,2,NA,2,NA,10,13
1606,0,74,79,1,1959,9,2,2,NA,1,1,5,1,0,1,1,11,5,2,4,1,4,1,2,1,2,0,0,0,2,0,1,0,2,NA,13,12
1607,1,29,30,4,2015,12,4,2,2,3,2,5,2,1,0,2,12,1,3,3,0,3,8,3,1,1,0,0,0,NA,0.75,2,NA,2,NA,17,16
1608,0,70,65,1,1971,9,3,2,NA,1,1,4,1,0,1,1,20,2,5,4,1,0,1,1,2,1,1,0,0,2,0,2,NA,2,NA,16,12
1609,1,54,48,1,1992,11,3,2,2,4,NA,NA,1,0,0,NA,10,1,3,4,1,2,1,1,2,1,1,0,0,1,0,2,NA,2,NA,16,14
1610,0,45,45,1,1990,8,4,2,NA,1,1,4,1,0,1,1,9,1,6,1,1,20,1,1,2,1,1,0,0,NA,0.25,1,1,1,1,12,12
1611,0,47,51,1,2010,13,1,2,1,1,1,4,1,0,1,1,18,1,1,2,3,1,1,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,16,17
1612,0,76,78,1,2003,10,7,2,2,4,NA,NA,1,0,0,NA,14,5,7,6,2,5,1,2,1,2,0,0,0,NA,6,2,NA,NA,NA,17,13
1613,0,55,60,1,1982,10,-1,2,2,1,1,2,1,0,1,1,1,2,1,3,1,1,-1,3,1,2,0,1,0,1,0,1,0,2,NA,13,13
1614,0,28,26,4,2012,9,4,2,NA,4,NA,NA,1,2,0,NA,11,7,7,6,0,0,2,1,2,2,0,0,0,NA,7,2,NA,NA,NA,12,12
1615,0,58,59,1,1975,9,4,1,NA,1,1,3,1,0,1,1,15,1,1,5,1,0,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,12,12
1616,0,69,61,1,1989,11,1,2,NA,1,1,4,1,0,1,1,13,5,3,4,2,4,1,3,2,1,0,1,1,NA,0.75,2,NA,2,NA,12,14
1617,0,50,28,5,2012,11,4,2,2,3,4,4,1,1,0,2,18,1,5,2,0,4,8,1,1,1,NA,NA,NA,NA,5,2,NA,1,0,17,14
1618,0,53,49,1,2014,10,6,2,NA,1,1,2,1,0,1,1,13,1,5,5,2,0,3,1,2,1,0,0,0,1,0,2,NA,2,NA,12,13
1619,0,45,36,5,2011,11,7,2,2,2,1,2,1,1,0,1,15,1,7,6,1,0,8,3,1,1,1,0,0,NA,0.25,2,NA,2,NA,17,14
1620,0,46,47,1,1993,12,1,2,1,1,1,3,1,0,1,1,15,1,1,2,1,4,1,1,1,2,0,0,0,NA,6,2,NA,2,NA,16,16
1621,0,51,50,1,1975,7,5,2,NA,1,1,-1,1,0,1,1,12,1,1,1,1,2,1,1,2,1,NA,NA,NA,2,0,2,NA,2,NA,17,11
1622,0,57,65,1,1993,11,1,2,2,2,1,5,1,0,0,1,18,2,2,5,1,0,1,2,2,1,0,0,0,NA,6,2,NA,2,NA,13,14
1623,0,54,56,4,1996,11,4,2,2,1,2,5,1,2,1,1,16,2,5,6,1,0,5,3,2,2,0,0,0,NA,6,2,NA,2,NA,20,14
1624,0,54,53,1,1991,13,4,2,2,1,1,3,1,0,1,1,20,1,1,5,2,2,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,14,17
1625,0,35,37,1,2000,9,4,1,NA,1,2,5,1,0,1,1,16,1,3,6,1,10,1,1,1,2,0,1,0,NA,NA,2,NA,2,NA,12,12
1626,0,66,51,5,1984,9,4,2,NA,4,NA,NA,1,1,0,NA,14,5,6,5,0,3,1,1,1,1,1,0,0,NA,6,2,NA,NA,NA,17,12
1627,0,50,38,5,2003,11,7,2,1,2,1,3,1,2,0,1,3,6,7,4,0,0,5,2,2,2,0,0,0,2,0,2,NA,2,NA,14,14
1628,1,51,52,1,2017,12,1,2,NA,3,3,4,2,0,0,2,17,1,2,3,3,1,3,3,1,2,0,0,0,1,0,2,NA,NA,NA,12,16
1629,0,21,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,15,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,2,NA,NA,NA,13,NA
1630,0,67,64,1,1968,9,3,2,NA,1,1,5,1,0,1,1,16,1,3,4,1,0,1,3,2,1,0,1,1,1,0,2,NA,2,NA,12,12
1631,0,35,32,1,1999,11,4,1,2,4,NA,NA,1,0,0,NA,15,1,5,6,0,4,1,2,2,1,0,1,0,NA,0.75,2,NA,NA,NA,13,14
1632,0,41,34,NA,2004,10,7,2,2,1,1,2,1,0,1,1,13,1,7,6,1,3,3,1,2,1,0,0,0,NA,2,2,NA,2,NA,13,13
1633,0,62,48,1,1991,9,4,2,NA,4,NA,NA,1,0,0,NA,11,1,2,2,1,6,1,3,2,1,1,0,0,2,0,2,NA,NA,NA,13,12
1634,0,55,55,1,1979,13,1,2,2,1,1,5,1,0,1,1,18,2,1,6,1,0,1,3,1,2,0,1,0,NA,7,2,NA,2,NA,17,17
1635,1,37,28,1,2013,10,5,2,2,3,2,4,2,0,0,2,10,1,7,4,1,0,1,1,2,1,1,0,0,NA,6,2,NA,2,NA,16,13
1636,0,40,24,5,2011,9,7,2,NA,4,NA,NA,2,1,0,NA,14,1,7,6,1,6,1,1,1,1,0,1,0,2,0,2,NA,2,NA,20,12
1637,0,24,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,2,NA,NA,NA,12,NA
1638,0,64,60,1,1991,12,7,2,2,4,NA,NA,1,0,0,NA,12,4,6,6,2,8,1,2,1,2,1,1,0,NA,7,2,NA,NA,NA,20,16
1639,0,27,27,2,2008,12,5,2,1,1,2,5,1,0,1,1,15,1,5,6,1,0,1,3,1,2,0,0,0,NA,5,2,NA,2,NA,16,16
1640,0,47,42,1,1998,8,5,2,NA,1,2,5,1,0,1,1,16,1,7,3,1,1,1,1,2,1,0,0,0,NA,3,2,NA,2,NA,14,12
1641,0,47,49,1,1990,10,3,2,2,1,1,3,1,0,1,1,17,1,1,5,1,3,1,3,2,1,0,0,0,1,0,2,NA,2,NA,14,13
1642,0,64,63,1,1977,11,3,2,1,1,3,5,1,0,1,1,18,5,3,6,1,0,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,13,14
1643,0,69,81,1,1963,2,5,2,NA,4,NA,NA,1,0,0,NA,7,5,6,6,1,1,1,1,2,1,1,0,1,NA,6,2,NA,2,NA,0,2.5
1644,0,75,71,1,1970,12,7,2,1,1,1,-1,1,0,1,1,21,1,5,3,1,8,1,4,2,1,0,0,0,NA,4,2,NA,2,NA,16,16
1645,0,60,59,1,1978,11,1,2,NA,1,1,5,1,0,1,1,17,1,2,6,1,10,1,3,1,2,1,0,1,NA,2,2,NA,2,NA,12,14
1646,0,29,23,1,2014,9,4,2,NA,2,2,3,1,0,0,1,7,1,6,5,0,5,1,1,1,2,0,0,0,1,0,2,NA,2,NA,12,12
1647,0,22,27,1,2011,9,1,2,NA,3,2,5,1,0,0,2,9,4,1,3,0,2,1,3,1,2,0,1,0,3,0,2,NA,2,NA,12,12
1648,1,34,29,4,2015,6,5,2,NA,3,3,4,2,2,0,2,1,3,7,5,0,3,2,4,2,2,0,1,0,1,0,2,NA,2,NA,12,10
1649,0,59,60,1,1995,10,5,2,NA,1,2,5,1,0,1,1,6,5,5,6,3,0,1,2,2,1,1,0,0,NA,6,2,NA,2,NA,12,13
1650,0,20,22,3,2017,9,2,2,NA,4,NA,NA,1,0,0,NA,17,4,1,6,0,3,6,2,1,2,0,0,0,3,0,2,NA,NA,NA,12,12
1651,0,56,53,3,1985,12,1,2,1,1,1,4,1,0,1,1,16,1,1,2,1,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,17,16
1652,0,44,44,1,1995,13,5,2,1,1,2,4,1,0,1,1,17,1,6,3,1,0,1,3,2,1,0,0,0,NA,1,2,NA,2,NA,17,17
1653,0,73,63,1,1990,6,4,2,NA,1,1,5,1,0,1,1,6,5,5,5,2,3,1,1,2,1,0,0,0,2,0,2,NA,2,NA,7.5,10
1654,1,20,24,1,2016,9,5,1,NA,3,3,5,1,0,0,2,11,1,6,2,0,4,1,1,2,1,0,1,0,1,0,2,NA,2,NA,12,12
1655,0,42,43,1,1990,9,2,1,NA,4,NA,NA,1,0,0,NA,12,1,5,6,0,3,1,3,2,1,0,0,0,NA,4,2,NA,NA,NA,13,12
1656,0,57,61,1,1985,13,6,2,1,1,1,4,1,0,1,1,13,1,1,5,1,1,1,1,2,1,1,0,0,NA,6,1,0,1,0,17,17
1657,0,29,27,1,2007,12,3,2,1,1,2,3,1,0,1,1,13,1,3,6,1,3,1,1,2,1,0,1,0,NA,2,2,NA,2,NA,16,16
1658,0,40,46,1,1994,6,4,2,NA,2,2,2,1,0,0,1,1,6,5,1,0,12,1,2,1,2,1,1,0,2,0,2,NA,2,NA,11,10
1659,0,29,27,1,2010,12,3,2,1,2,1,4,1,0,0,1,19,1,2,4,0,11,1,1,2,1,0,0,0,NA,2,2,NA,2,NA,16,16
1660,1,28,31,1,2013,4,4,2,NA,2,4,5,1,0,0,1,9,1,5,2,0,2,1,1,2,1,0,1,1,1,0,2,NA,2,NA,10,7.5
1661,0,53,51,1,2013,11,7,1,NA,3,1,5,1,0,0,2,11,1,7,5,1,4,1,1,2,1,0,1,0,NA,0.75,2,NA,2,NA,12,14
1662,0,59,60,1,1973,9,1,1,NA,1,1,3,1,0,1,1,16,6,1,2,1,0,1,1,2,1,0,0,0,2,0,2,NA,2,NA,12,12
1663,0,30,33,1,2006,11,4,2,1,2,2,3,1,0,0,1,13,1,5,6,0,0,2,1,1,2,0,0,0,NA,7,2,NA,2,NA,17,14
1664,0,46,40,3,2002,9,7,2,NA,1,1,2,2,0,1,1,7,1,7,6,1,0,5,3,2,2,0,0,0,1,0,2,NA,1,0,12,12
1665,0,51,33,5,2016,10,6,2,2,4,NA,NA,2,1,0,NA,20,1,5,2,0,6,8,1,1,1,0,0,0,NA,6,2,NA,NA,NA,16,13
1666,0,51,52,1,1982,12,7,1,1,4,NA,NA,1,0,0,NA,14,1,7,6,0,15,1,2,1,2,0,0,0,NA,6,2,NA,NA,NA,16,16
1667,0,75,72,1,1962,13,6,2,-1,1,2,5,1,0,1,1,16,1,6,5,1,0,1,1,2,1,0,0,0,NA,4,2,NA,2,NA,17,17
1668,0,61,53,1,2007,11,6,2,2,1,1,3,1,0,1,1,13,5,7,4,2,2,1,3,2,1,0,0,0,NA,6,2,NA,2,NA,14,14
1669,0,22,21,1,2015,10,3,2,1,3,1,5,1,0,0,2,20,7,1,2,0,3,1,4,2,1,0,0,0,NA,0.75,2,NA,2,NA,13,13
1670,0,33,NA,3,NA,-1,-1,1,NA,4,NA,NA,2,0,0,NA,11,1,4,1,0,4,1,-1,1,1,0,0,0,1,0,2,NA,NA,NA,12,NA
1671,0,25,25,1,2014,12,7,2,2,2,2,3,1,0,0,1,16,1,6,4,0,3,8,3,1,2,0,0,0,NA,5,2,NA,2,NA,16,16
1672,0,63,57,1,2001,9,4,2,NA,4,NA,NA,1,0,0,NA,12,1,7,5,3,2,1,2,1,2,0,0,1,NA,6,2,NA,NA,NA,13,12
1673,0,39,55,1,1995,11,2,2,NA,1,1,2,1,0,1,1,15,4,2,4,1,1,1,3,1,2,1,1,0,2,0,2,NA,2,NA,12,14
1674,0,77,70,1,1998,10,4,2,NA,1,1,3,1,0,1,1,12,5,1,2,2,0,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,12,13
1675,0,40,37,1,1994,10,7,2,NA,1,2,3,1,0,1,1,15,1,7,4,1,8,1,3,2,1,1,0,0,1,0,2,NA,2,NA,12,13
1676,0,24,27,3,2012,9,6,2,NA,1,1,2,1,0,1,1,11,1,6,5,1,2,1,3,1,2,0,0,0,1,0,2,NA,2,NA,13,12
1677,0,61,58,5,1996,12,7,2,2,4,NA,NA,1,1,0,NA,18,1,5,6,0,0,1,1,1,1,0,0,0,NA,6,2,NA,NA,NA,16,16
1678,0,57,64,1,2016,11,3,2,2,4,NA,NA,2,0,0,NA,20,4,7,6,1,2,3,4,2,1,0,0,0,NA,6,2,NA,NA,NA,17,14
1679,0,37,38,1,1995,9,5,2,NA,1,2,2,1,0,1,1,9,1,5,5,1,1,1,1,2,1,1,0,0,NA,0.75,2,NA,2,NA,11,12
1680,0,66,61,1,2007,10,7,2,NA,1,2,-1,1,0,1,1,16,1,6,6,2,4,1,1,2,1,0,0,0,NA,4,2,NA,2,NA,11,13
1681,0,74,71,1,1964,10,1,2,1,1,2,5,1,0,1,1,20,2,1,6,1,0,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,16,13
1682,0,25,26,4,2010,12,7,2,1,2,1,2,1,0,0,1,11,1,6,6,0,1,1,1,2,1,0,1,0,NA,5,2,NA,2,NA,17,16
1683,0,33,38,1,2013,14,7,2,2,2,1,3,1,0,0,1,21,1,7,5,0,0,3,3,1,2,0,0,0,NA,6,2,NA,2,NA,20,20
1684,0,37,35,1,2007,13,6,2,1,1,2,3,1,0,1,1,20,1,7,6,1,0,1,1,2,1,1,1,0,NA,4,2,NA,2,NA,20,17
1685,0,55,55,1,1975,8,7,1,NA,1,1,1,1,0,1,1,3,5,7,4,1,6,1,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,12,12
1686,0,45,40,1,2008,9,4,2,NA,1,2,5,1,0,1,1,16,1,6,6,2,2,1,1,2,1,0,1,0,NA,5,2,NA,1,0,17,12
1687,0,66,59,1,1980,11,5,2,2,1,1,5,1,0,1,1,19,1,3,6,2,0,1,1,2,1,0,0,0,3,0,1,1,1,1,16,14
1688,0,39,39,1,1992,13,5,2,2,1,1,3,1,0,1,1,13,2,4,2,1,0,1,3,1,2,0,1,0,NA,3,2,NA,2,NA,16,17
1689,0,44,49,1,2008,12,1,2,2,1,1,3,1,0,1,1,14,1,3,4,2,0,2,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,13,16
1690,0,30,39,1,2011,9,3,2,NA,2,1,3,1,0,0,1,9,4,1,4,1,5,1,3,1,2,1,1,0,1,0,2,NA,2,NA,12,12
1691,0,21,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,16,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,1,0,NA,NA,13,NA
1692,0,60,60,1,2017,13,5,2,NA,3,2,-1,1,0,0,2,14,5,6,5,0,1,1,4,1,2,0,1,0,NA,3,2,NA,NA,NA,12,17
1693,0,39,49,1,1994,11,1,2,NA,4,NA,NA,1,0,0,NA,1,6,1,2,1,NA,1,3,1,2,0,0,0,NA,0.75,2,NA,NA,NA,12,14
1694,0,66,66,1,1978,14,7,2,2,1,1,4,1,0,1,1,21,1,7,1,2,10,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,13,20
1695,0,71,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,10,NA
1696,0,36,38,2,2000,10,2,2,2,1,1,3,1,0,1,1,14,7,2,2,1,2,1,3,1,2,0,1,0,NA,0.75,2,NA,1,0,13,13
1697,0,68,69,1,1987,4,4,2,NA,3,1,4,1,0,0,2,4,5,3,5,1,10,1,4,1,2,0,0,0,3,0,2,NA,2,NA,14,7.5
1698,0,49,49,1,2001,13,4,2,2,1,1,5,1,0,1,1,18,1,3,6,1,0,3,1,2,1,0,0,0,NA,7,2,NA,2,NA,16,17
1699,0,65,62,3,1974,9,7,1,NA,1,1,5,1,0,1,1,16,1,7,6,1,0,1,1,2,1,1,1,1,NA,0.75,2,NA,2,NA,14,12
1700,1,48,37,5,2012,12,5,2,2,3,2,4,1,1,0,2,13,1,5,4,0,15,1,2,1,1,0,0,0,NA,5,2,NA,2,NA,16,16
1701,0,65,66,1,1971,10,3,1,2,1,1,3,1,0,1,1,14,1,3,3,1,15,1,1,2,1,1,1,0,2,0,2,NA,2,NA,13,13
1702,0,61,64,1,1978,12,7,2,2,4,NA,NA,1,0,0,NA,12,5,7,2,1,5,1,1,1,2,0,1,0,NA,6,2,NA,2,NA,16,16
1703,0,26,25,1,2009,10,7,2,2,2,1,3,1,0,0,1,17,1,6,6,0,6,1,-1,2,1,0,1,0,NA,0.75,2,NA,2,NA,14,13
1704,0,77,76,1,1958,9,1,2,NA,1,1,5,1,0,1,1,13,5,2,5,1,15,1,1,2,1,0,1,0,NA,6,2,NA,2,NA,13,12
1705,0,66,66,5,1969,8,1,2,NA,1,1,5,1,0,1,1,13,5,1,5,1,0,1,4,2,2,0,0,0,NA,5,2,NA,2,NA,12,12
1706,0,28,27,1,2008,10,5,2,NA,1,2,4,1,0,1,1,9,1,5,6,1,14,1,3,2,1,0,1,0,1,0,2,NA,2,NA,12,13
1707,0,54,57,4,1985,12,5,2,2,2,2,3,1,1,0,1,16,1,6,6,0,4,1,1,1,1,1,1,0,1,0,2,NA,2,NA,16,16
1708,0,46,48,1,1974,9,1,2,NA,1,1,2,1,0,1,1,21,1,3,2,1,2,1,4,2,1,1,0,0,1,0,2,NA,2,NA,17,12
1709,0,46,47,1,2008,10,1,2,2,1,2,5,1,0,1,1,19,1,5,5,2,6,3,1,1,2,0,0,0,NA,6,2,NA,2,NA,16,13
1710,0,24,-1,5,NA,13,6,2,1,2,1,2,1,0,0,1,16,1,7,6,0,NA,1,3,1,1,NA,NA,NA,1,0,2,NA,2,NA,17,17
1711,0,42,43,1,1996,10,3,2,2,1,1,2,1,0,1,1,15,7,2,3,1,3,1,3,1,2,0,0,0,NA,4,2,NA,2,NA,16,13
1712,0,24,27,1,2012,12,3,2,1,1,1,2,1,0,1,1,15,7,1,1,1,9,1,3,1,2,0,0,0,NA,3,1,0,1,0,13,16
1713,0,40,36,5,2005,13,7,2,2,1,1,4,2,1,1,1,21,1,7,5,1,0,1,3,1,1,0,0,0,NA,3,2,NA,2,NA,17,17
1714,0,59,45,1,2014,9,6,2,NA,2,1,3,1,0,0,1,10,1,7,5,1,0,1,1,2,1,0,0,0,2,0,2,NA,2,NA,13,12
1715,0,78,79,1,1955,9,3,1,NA,1,2,5,1,0,1,1,11,1,2,2,1,8,1,1,1,2,0,0,0,3,0,2,NA,2,NA,12,12
1716,0,36,-1,4,2013,14,4,2,2,2,3,5,1,2,0,1,12,1,3,3,0,2,1,3,2,2,0,0,0,1,0,1,0,1,0,17,20
1717,0,25,25,1,2017,12,1,2,2,2,2,2,2,0,0,1,19,1,7,2,0,0,3,2,1,2,0,0,0,2,0,1,1,1,1,14,16
1718,0,31,30,1,2014,12,4,2,2,1,1,3,1,0,1,1,14,1,6,2,1,10,1,3,1,2,0,1,0,NA,1,2,NA,1,0,17,16
1719,0,61,65,1,1974,11,3,2,1,1,1,3,1,0,1,1,15,1,2,2,1,1,1,4,1,2,0,1,0,NA,2,2,NA,2,NA,16,14
1720,0,47,38,1,1999,5,1,2,NA,2,1,2,1,0,0,1,11,2,1,6,0,9,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,10,9
1721,1,28,40,1,2014,9,5,2,NA,3,1,3,2,0,0,2,8,1,5,5,1,3,1,3,1,2,0,0,0,1,0,2,NA,2,NA,12,12
1722,0,53,55,1,1978,12,2,1,2,1,1,3,1,0,1,1,16,1,2,4,1,2,1,3,1,2,0,0,0,2,0,2,NA,2,NA,13,16
1723,0,64,65,1,2004,9,2,2,NA,4,NA,NA,1,0,0,NA,8,1,6,1,2,0,1,1,1,2,0,0,0,NA,6,2,NA,NA,NA,12,12
1724,0,41,48,NA,1997,13,3,2,2,1,2,5,1,0,1,1,19,1,2,5,1,2,1,1,1,2,0,1,0,1,0,2,NA,2,NA,20,17
1725,0,33,33,1,2002,10,6,2,1,1,2,2,1,0,1,1,17,1,7,5,1,0,1,1,1,2,0,0,0,NA,6,2,NA,2,NA,20,13
1726,0,57,63,1,1983,9,1,2,NA,1,1,3,1,0,1,1,17,7,3,6,1,0,1,3,1,2,0,0,0,2,0,2,NA,1,0,9,12
1727,0,51,52,1,1990,13,5,2,2,1,1,3,1,0,1,1,19,1,5,2,1,30,1,3,2,1,1,0,0,NA,0.75,2,NA,2,NA,13,17
1728,0,19,22,1,2014,10,3,1,2,3,2,4,1,0,0,2,13,7,5,6,0,3,1,3,1,2,0,0,0,NA,7,2,NA,2,NA,13,13
1729,0,64,60,5,1980,12,4,2,2,2,2,5,1,1,0,1,16,1,7,2,0,0,1,1,1,1,1,1,0,2,0,2,NA,2,NA,20,16
1730,0,50,50,1,1992,12,1,2,2,1,1,3,1,0,1,1,14,5,7,4,1,4,1,1,2,1,0,0,0,1,0,2,NA,2,NA,13,16
1731,0,71,72,1,1970,13,7,2,2,1,2,5,1,0,1,1,17,1,5,2,1,9,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,14,17
1732,0,43,47,1,1993,9,6,2,NA,1,2,5,1,0,1,1,10,6,6,6,1,2,1,3,2,1,1,0,0,NA,0.75,1,0,1,0,12,12
1733,0,57,52,1,1983,11,4,2,NA,1,2,-1,1,0,1,1,14,1,3,5,1,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,12,14
1734,0,29,25,1,2014,11,7,2,1,2,2,5,1,0,0,1,13,6,5,6,0,1,1,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,14,14
1735,0,27,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5,1,0,NA,NA,16,NA
1736,0,56,55,1,1991,11,6,2,2,1,4,3,2,0,1,1,13,1,5,5,1,4,1,1,2,1,0,1,0,1,0,2,NA,2,NA,16,14
1737,1,54,48,1,1988,4,5,2,NA,1,1,2,1,0,1,1,8,6,7,4,1,2,1,1,2,1,1,0,0,3,0,2,NA,NA,NA,12,7.5
1738,0,63,58,1,2002,13,4,2,NA,4,NA,NA,1,0,0,NA,11,2,6,2,2,12,1,3,1,2,0,0,0,NA,0.75,2,NA,NA,NA,12,17
1739,0,47,47,1,2002,12,7,2,NA,1,2,3,1,0,1,1,21,1,5,5,1,2,3,1,2,1,0,0,0,NA,5,2,NA,2,NA,12,16
1740,0,47,35,1,2015,12,5,2,2,1,1,2,1,0,1,1,7,1,1,1,4,3,2,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,13,16
1741,0,24,38,3,2008,10,3,1,2,2,1,2,1,0,0,1,12,1,5,6,0,2,1,3,1,2,1,0,1,NA,0.75,2,NA,2,NA,14,13
1742,0,59,59,3,1981,12,1,2,1,4,NA,NA,1,0,0,NA,16,1,1,4,0,6,1,3,2,1,0,1,0,NA,4,2,NA,NA,NA,16,16
1743,0,70,65,1,1948,13,4,1,1,1,1,4,1,0,1,1,16,1,6,3,1,1,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,17,17
1744,1,56,54,1,2004,10,2,2,NA,1,3,5,1,0,1,2,6,5,2,2,2,5,1,2,2,1,0,1,0,2,0,2,NA,2,NA,11,13
1745,0,79,74,1,1960,9,3,2,NA,1,1,-1,1,0,1,1,11,2,1,4,1,7,1,2,2,1,0,0,0,NA,0.75,2,NA,2,NA,12,12
1746,0,28,27,2,2013,10,6,2,2,3,2,4,2,0,0,2,10,1,6,6,0,2,1,1,1,2,0,1,0,NA,3,2,NA,2,NA,13,13
1747,0,49,52,1,1992,13,1,2,NA,1,1,3,1,0,1,1,17,7,1,2,2,2,1,3,1,2,0,0,1,NA,2,2,NA,2,NA,12,17
1748,1,48,54,1,2016,14,4,2,NA,2,1,4,1,0,0,1,15,1,3,6,0,0,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,12,20
1749,0,52,51,2,2002,9,7,2,NA,1,1,3,2,0,1,1,9,1,5,6,2,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,13,12
